Year,Local Government Area,Suburb/Town Name,Offence Count
2021,East Gippsland,Kalimna,128
2021,East Gippsland,Kalimna West,17
2021,East Gippsland,Lake Bunga,6
2021,East Gippsland,Lake Tyers,16
2021,East Gippsland,Lake Tyers Beach,15
2021,East Gippsland,Lakes Entrance,854
2021,East Gippsland,Lindenow,23
2021,East Gippsland,Lindenow South,31
2021,East Gippsland,Lucknow,116
2021,East Gippsland,Mallacoota,50
2021,East Gippsland,Maramingo Creek,2
2021,East Gippsland,Marlo,16
2021,East Gippsland,Melwood,1
2021,East Gippsland,Metung,47
2021,East Gippsland,Mount Taylor,7
2021,East Gippsland,Newlands Arm,14
2021,East Gippsland,Newmerella,62
2021,East Gippsland,Nicholson,46
2021,East Gippsland,Noorinbee,1
2021,East Gippsland,Noorinbee North,2
2021,East Gippsland,Nowa Nowa,40
2021,East Gippsland,Nungurner,9
2021,East Gippsland,Nunniong,2
2021,East Gippsland,Nyerimilang,1
2021,East Gippsland,Omeo,22
2021,East Gippsland,Omeo Valley,4
2021,East Gippsland,Orbost,352
2021,East Gippsland,Paynesville,258
2021,East Gippsland,Raymond Island,24
2021,East Gippsland,Sarsfield,10
2021,East Gippsland,Suggan Buggan,8
2021,East Gippsland,Swan Reach,36
2021,East Gippsland,Swifts Creek,4
2021,East Gippsland,Tambo Upper,7
2021,East Gippsland,Tamboon,1
2021,East Gippsland,Tonghi Creek,1
2021,East Gippsland,Tongio,2
2021,East Gippsland,Toorloo Arm,45
2021,East Gippsland,Tostaree,2
2021,East Gippsland,Tubbut,2
2021,East Gippsland,Wairewa,8
2021,East Gippsland,Walpa,2
2021,East Gippsland,Wangarabell,1
2021,East Gippsland,Waygara,8
2021,East Gippsland,Wiseleigh,17
2021,East Gippsland,Wombat Creek,7
2021,East Gippsland,Woodglen,4
2021,East Gippsland,Wuk Wuk,1
2021,East Gippsland,Wy Yung,88
2021,Frankston,Carrum Downs,1756
2021,Frankston,Frankston,5745
2021,Frankston,Frankston North,816
2021,Frankston,Frankston South,524
2021,Frankston,Langwarrin,822
2021,Frankston,Langwarrin South,32
2021,Frankston,Sandhurst,68
2021,Frankston,Seaford,1664
2021,Frankston,Skye,324
2021,Gannawarra,Bael Bael,3
2021,Gannawarra,Benjeroop,3
2021,Gannawarra,Burkes Bridge,2
2021,Gannawarra,Capels Crossing,3
2021,Gannawarra,Cohuna,149
2021,Gannawarra,Daltons Bridge,11
2021,Gannawarra,Dingwall,1
2021,Gannawarra,Fairley,3
2021,Gannawarra,Gannawarra,1
2021,Gannawarra,Gonn Crossing,11
2021,Gannawarra,Horfield,10
2021,Gannawarra,Kerang,403
2021,Gannawarra,Kerang East,5
2021,Gannawarra,Koondrook,47
2021,Gannawarra,Lake Charm,1
2021,Gannawarra,Lalbert,4
2021,Gannawarra,Leitchville,43
2021,Gannawarra,Macorna,1
2021,Gannawarra,Macorna North,2
2021,Gannawarra,McMillans,6
2021,Gannawarra,Mead,1
2021,Gannawarra,Milnes Bridge,1
2021,Gannawarra,Mincha West,5
2021,Gannawarra,Murrabit,2
2021,Gannawarra,Murrabit West,4
2021,Gannawarra,Myall,2
2021,Gannawarra,Mystic Park,9
2021,Gannawarra,Ninyeunook,2
2021,Gannawarra,Normanville,1
2021,Gannawarra,Quambatook,39
2021,Gannawarra,Reedy Lake,2
2021,Gannawarra,Tragowel,8
2021,Gannawarra,Wandella,5
2021,Gannawarra,Wee Wee Rup,1
2021,Gannawarra,Westby,1
2021,Glen Eira,Bentleigh,846
2021,Glen Eira,Bentleigh East,1004
2021,Glen Eira,Carnegie,786
2021,Glen Eira,Caulfield,347
2021,Glen Eira,Caulfield East,361
2021,Glen Eira,Caulfield North,802
2021,Glen Eira,Caulfield South,452
2021,Glen Eira,Elsternwick,685
2021,Glen Eira,Gardenvale,62
2021,Glen Eira,Glen Huntly,305
2021,Glen Eira,McKinnon,211
2021,Glen Eira,Murrumbeena,403
2021,Glen Eira,Ormond,408
2021,Glen Eira,St Kilda East,171
2021,Glenelg,Allestree,6
2021,Glenelg,Bahgallah,4
2021,Glenelg,Bolwarra,35
2021,Glenelg,Branxholme,2
2021,Glenelg,Breakaway Creek,1
2021,Glenelg,Cape Bridgewater,5
2021,Glenelg,Cashmore,6
2021,Glenelg,Casterton,69
2021,Glenelg,Condah,3
2021,Glenelg,Corndale,1
2021,Glenelg,Dartmoor,7
2021,Glenelg,Digby,3
2021,Glenelg,Drumborg,68
2021,Glenelg,Dunrobin,4
2021,Glenelg,Dutton Way,3
2021,Glenelg,Gorae,1
2021,Glenelg,Gorae West,11
2021,Glenelg,Grassdale,5
2021,Glenelg,Greenwald,2
2021,Glenelg,Heathmere,5
2021,Glenelg,Henty,2
2021,Glenelg,Heywood,177
2021,Glenelg,Homerton,1
2021,Glenelg,Hotspur,1
2021,Glenelg,Lake Mundi,4
2021,Glenelg,Merino,27
2021,Glenelg,Milltown,3
2021,Glenelg,Mount Richmond,11
2021,Glenelg,Mumbannar,1
2021,Glenelg,Myamyn,2
2021,Glenelg,Nangeela,1
2021,Glenelg,Narrawong,13
2021,Glenelg,Nelson,3
2021,Glenelg,Paschendale,3
2021,Glenelg,Portland,1152
2021,Glenelg,Portland North,40
2021,Glenelg,Portland West,10
2021,Glenelg,Sandford,32
2021,Glenelg,Strathdownie,7
2021,Glenelg,Tyrendarra,11
2021,Glenelg,Wallacedale,1
2021,Glenelg,Wando Bridge,1
2021,Glenelg,Wando Vale,7
2021,Glenelg,Warrock,1
2021,Golden Plains,Anakie,3
2021,Golden Plains,Bamganie,2
2021,Golden Plains,Bannockburn,158
2021,Golden Plains,Barunah Park,1
2021,Golden Plains,Batesford,2
2021,Golden Plains,Berringa,5
2021,Golden Plains,Berrybank,2
2021,Golden Plains,Cape Clear,10
2021,Golden Plains,Corindhap,1
2021,Golden Plains,Dereel,25
2021,Golden Plains,Enfield,19
2021,Golden Plains,Garibaldi,4
2021,Golden Plains,Gheringhap,6
2021,Golden Plains,Grenville,5
2021,Golden Plains,Haddon,15
2021,Golden Plains,Happy Valley,2
2021,Golden Plains,Hesse,4
2021,Golden Plains,Illabarook,1
2021,Golden Plains,Inverleigh,24
2021,Golden Plains,Lethbridge,12
2021,Golden Plains,Linton,26
2021,Golden Plains,Mannibadar,3
2021,Golden Plains,Maude,4
2021,Golden Plains,Meredith,19
2021,Golden Plains,Mount Mercer,6
2021,Golden Plains,Murgheboluc,8
2021,Golden Plains,Napoleons,11
2021,Golden Plains,Newtown,3
2021,Golden Plains,Nintingbool,2
2021,Golden Plains,Rokewood,16
2021,Golden Plains,Rokewood Junction,3
2021,Golden Plains,Ross Creek,25
2021,Golden Plains,Russells Bridge,1
2021,Golden Plains,Scarsdale,39
2021,Golden Plains,She Oaks,2
2021,Golden Plains,Shelford,2
2021,Golden Plains,Smythes Creek,24
2021,Golden Plains,Smythesdale,51
2021,Golden Plains,Staffordshire Reef,2
2021,Golden Plains,Steiglitz,4
2021,Golden Plains,Stonehaven,6
2021,Golden Plains,Sutherlands Creek,8
2021,Golden Plains,Teesdale,34
2021,Golden Plains,Wallinduc,3
2021,Golden Plains,Willowvale,1
2021,Greater Bendigo,Argyle,9
2021,Greater Bendigo,Ascot,105
2021,Greater Bendigo,Axe Creek,8
2021,Greater Bendigo,Axedale,19
2021,Greater Bendigo,Bagshot,7
2021,Greater Bendigo,Barnadown,2
2021,Greater Bendigo,Bendigo,2286
2021,Greater Bendigo,Big Hill,6
2021,Greater Bendigo,California Gully,441
2021,Greater Bendigo,Costerfield,4
2021,Greater Bendigo,Derrinal,6
2021,Greater Bendigo,Drummartin,4
2021,Greater Bendigo,Eaglehawk,519
2021,Greater Bendigo,East Bendigo,231
2021,Greater Bendigo,Elmore,39
2021,Greater Bendigo,Emu Creek,13
2021,Greater Bendigo,Eppalock,52
2021,Greater Bendigo,Epsom,361
2021,Greater Bendigo,Flora Hill,246
2021,Greater Bendigo,Fosterville,3
2021,Greater Bendigo,Golden Gully,27
2021,Greater Bendigo,Golden Square,713
2021,Greater Bendigo,Goornong,40
2021,Greater Bendigo,Harcourt North,1
2021,Greater Bendigo,Heathcote,275
2021,Greater Bendigo,Huntly,191
2021,Greater Bendigo,Huntly North,5
2021,Greater Bendigo,Ironbark,113
2021,Greater Bendigo,Jackass Flat,203
2021,Greater Bendigo,Junortoun,79
2021,Greater Bendigo,Kamarooka,6
2021,Greater Bendigo,Kangaroo Flat,1273
2021,Greater Bendigo,Kennington,412
2021,Greater Bendigo,Kimbolton,5
2021,Greater Bendigo,Knowsley,17
2021,Greater Bendigo,Ladys Pass,2
2021,Greater Bendigo,Lake Eppalock,3
2021,Greater Bendigo,Leichardt,3
2021,Greater Bendigo,Lockwood,31
2021,Greater Bendigo,Lockwood South,25
2021,Greater Bendigo,Long Gully,569
2021,Greater Bendigo,Longlea,9
2021,Greater Bendigo,Maiden Gully,177
2021,Greater Bendigo,Mandurang,10
2021,Greater Bendigo,Mandurang South,2
2021,Greater Bendigo,Marong,77
2021,Greater Bendigo,Mia Mia,5
2021,Greater Bendigo,Mount Camel,4
2021,Greater Bendigo,Myers Flat,21
2021,Greater Bendigo,Neilborough,13
2021,Greater Bendigo,North Bendigo,472
2021,Greater Bendigo,Quarry Hill,160
2021,Greater Bendigo,Ravenswood,19
2021,Greater Bendigo,Raywood,10
2021,Greater Bendigo,Redesdale,15
2021,Greater Bendigo,Sailors Gully,24
2021,Greater Bendigo,Sebastian,10
2021,Greater Bendigo,Sedgwick,10
2021,Greater Bendigo,Shelbourne,15
2021,Greater Bendigo,Spring Gully,114
2021,Greater Bendigo,Strathdale,388
2021,Greater Bendigo,Strathfieldsaye,204
2021,Greater Bendigo,Toolleen,6
2021,Greater Bendigo,Wellsford,9
2021,Greater Bendigo,West Bendigo,41
2021,Greater Bendigo,Whipstick,5
2021,Greater Bendigo,White Hills,270
2021,Greater Bendigo,Wilsons Hill,1
2021,Greater Bendigo,Woodvale,29
2021,Greater Dandenong,Bangholme,80
2021,Greater Dandenong,Dandenong,6335
2021,Greater Dandenong,Dandenong North,1316
2021,Greater Dandenong,Dandenong South,1627
2021,Greater Dandenong,Keysborough,1447
2021,Greater Dandenong,Lyndhurst,73
2021,Greater Dandenong,Noble Park,2435
2021,Greater Dandenong,Noble Park North,372
2021,Greater Dandenong,Springvale,2301
2021,Greater Dandenong,Springvale South,574
2021,Greater Geelong,Anakie,34
2021,Greater Geelong,Armstrong Creek,358
2021,Greater Geelong,Avalon,45
2021,Greater Geelong,Balliang,12
2021,Greater Geelong,Barwon Heads,144
2021,Greater Geelong,Batesford,14
2021,Greater Geelong,Bell Park,415
2021,Greater Geelong,Bell Post Hill,257
2021,Greater Geelong,Bellarine,15
2021,Greater Geelong,Belmont,1085
2021,Greater Geelong,Breakwater,121
2021,Greater Geelong,Breamlea,4
2021,Greater Geelong,Ceres,9
2021,Greater Geelong,Charlemont,90
2021,Greater Geelong,Clifton Springs,142
2021,Greater Geelong,Connewarre,18
2021,Greater Geelong,Corio,2617
2021,Greater Geelong,Curlewis,158
2021,Greater Geelong,Drumcondra,49
2021,Greater Geelong,Drysdale,208
2021,Greater Geelong,East Geelong,356
2021,Greater Geelong,Fyansford,127
2021,Greater Geelong,Geelong,2684
2021,Greater Geelong,Geelong West,682
2021,Greater Geelong,Grovedale,848
2021,Greater Geelong,Hamlyn Heights,276
2021,Greater Geelong,Herne Hill,157
2021,Greater Geelong,Highton,537
2021,Greater Geelong,Indented Head,41
2021,Greater Geelong,Lara,741
2021,Greater Geelong,Leopold,373
2021,Greater Geelong,Little River,79
2021,Greater Geelong,Lovely Banks,151
2021,Greater Geelong,Manifold Heights,86
2021,Greater Geelong,Mannerim,4
2021,Greater Geelong,Marcus Hill,9
2021,Greater Geelong,Marshall,88
2021,Greater Geelong,Moolap,162
2021,Greater Geelong,Moorabool,5
2021,Greater Geelong,Mount Duneed,164
2021,Greater Geelong,Newcomb,552
2021,Greater Geelong,Newtown,471
2021,Greater Geelong,Norlane,2322
2021,Greater Geelong,North Geelong,778
2021,Greater Geelong,North Shore,131
2021,Greater Geelong,Ocean Grove,443
2021,Greater Geelong,Point Lonsdale,39
2021,Greater Geelong,Point Wilson,10
2021,Greater Geelong,Portarlington,198
2021,Greater Geelong,Rippleside,87
2021,Greater Geelong,South Geelong,234
2021,Greater Geelong,St Albans Park,198
2021,Greater Geelong,St Leonards,178
2021,Greater Geelong,Staughton Vale,3
2021,Greater Geelong,Thomson,259
2021,Greater Geelong,Wallington,28
2021,Greater Geelong,Wandana Heights,47
2021,Greater Geelong,Waurn Ponds,267
2021,Greater Geelong,Whittington,408
2021,Greater Shepparton,Arcadia,9
2021,Greater Shepparton,Ardmona,45
2021,Greater Shepparton,Bunbartha,14
2021,Greater Shepparton,Byrneside,5
2021,Greater Shepparton,Caniambo,5
2021,Greater Shepparton,Congupna,27
2021,Greater Shepparton,Cooma,10
2021,Greater Shepparton,Coomboona,13
2021,Greater Shepparton,Cosgrove,1
2021,Greater Shepparton,Cosgrove South,1
2021,Greater Shepparton,Dhurringile,5
2021,Greater Shepparton,Dookie,15
2021,Greater Shepparton,Dookie College,2
2021,Greater Shepparton,Gillieston,6
2021,Greater Shepparton,Girgarre East,4
2021,Greater Shepparton,Grahamvale,28
2021,Greater Shepparton,Harston,3
2021,Greater Shepparton,Karramomus,1
2021,Greater Shepparton,Katandra,1
2021,Greater Shepparton,Katandra West,6
2021,Greater Shepparton,Kialla,417
2021,Greater Shepparton,Kialla East,4
2021,Greater Shepparton,Kialla West,13
2021,Greater Shepparton,Kyabram,1
2021,Greater Shepparton,Kyabram South,2
2021,Greater Shepparton,Lancaster,3
2021,Greater Shepparton,Lemnos,6
2021,Greater Shepparton,Major Plains,1
2021,Greater Shepparton,Merrigum,46
2021,Greater Shepparton,Mooroopna,1158
2021,Greater Shepparton,Mooroopna North,23
2021,Greater Shepparton,Mooroopna North West,1
2021,Greater Shepparton,Murchison,60
2021,Greater Shepparton,Murchison East,45
2021,Greater Shepparton,Murchison North,5
2021,Greater Shepparton,Orrvale,75
2021,Greater Shepparton,Pine Lodge,9
2021,Greater Shepparton,Shepparton,6625
2021,Greater Shepparton,Shepparton East,67
2021,Greater Shepparton,Shepparton North,64
2021,Greater Shepparton,St Germains,1
2021,Greater Shepparton,Stewarton,10
2021,Greater Shepparton,Tallygaroopna,45
2021,Greater Shepparton,Tamleugh North,1
2021,Greater Shepparton,Tatura,146
2021,Greater Shepparton,Tatura East,5
2021,Greater Shepparton,Toolamba,29
2021,Greater Shepparton,Undera,25
2021,Greater Shepparton,Zeerust,4
2021,Hepburn,Allendale,2
2021,Hepburn,Blampied,3
2021,Hepburn,Broomfield,1
2021,Hepburn,Bullarto,1
2021,Hepburn,Cabbage Tree,1
2021,Hepburn,Campbelltown,1
2021,Hepburn,Clunes,60
2021,Hepburn,Coomoora,1
2021,Hepburn,Creswick,192
2021,Hepburn,Daylesford,135
2021,Hepburn,Denver,4
2021,Hepburn,Drummond,29
2021,Hepburn,Drummond North,5
2021,Hepburn,Dunach,5
2021,Hepburn,Eganstown,6
2021,Hepburn,Glenlyon,3
2021,Hepburn,Guildford,1
2021,Hepburn,Hepburn,11
2021,Hepburn,Hepburn Springs,16
2021,Hepburn,Kingston,3
2021,Hepburn,Langdons Hill,1
2021,Hepburn,Little Hampton,1
2021,Hepburn,Mount Beckworth,1
2021,Hepburn,Mount Franklin,2
2021,Hepburn,Mount Prospect,3
2021,Hepburn,Musk,9
2021,Hepburn,Musk Vale,1
2021,Hepburn,Newbury,1
2021,Hepburn,Newlyn,4
2021,Hepburn,Porcupine Ridge,1
2021,Hepburn,Rocklyn,3
2021,Hepburn,Shepherds Flat,8
2021,Hepburn,Smeaton,4
2021,Hepburn,Springmount,6
2021,Hepburn,Trentham,23
2021,Hepburn,Wheatsheaf,3
2021,Hepburn,Yandoit,4
2021,Hindmarsh,Antwerp,2
2021,Hindmarsh,Dimboola,137
2021,Hindmarsh,Gerang Gerung,31
2021,Hindmarsh,Glenlee,5
2021,Hindmarsh,Jeparit,44
2021,Hindmarsh,Kiata,34
2021,Hindmarsh,Netherby,6
2021,Hindmarsh,Nhill,166
2021,Hindmarsh,Rainbow,25
2021,Hindmarsh,Tarranyurk,1
2021,Hindmarsh,Yanac,2
2021,Hobsons Bay,Altona,808
2021,Hobsons Bay,Altona Meadows,1000
2021,Hobsons Bay,Altona North,898
2021,Hobsons Bay,Brooklyn,283
2021,Hobsons Bay,Laverton,490
2021,Hobsons Bay,Newport,572
2021,Hobsons Bay,Seabrook,177
2021,Hobsons Bay,Seaholme,101
2021,Hobsons Bay,South Kingsville,100
2021,Hobsons Bay,Spotswood,198
2021,Hobsons Bay,Williamstown,1057
2021,Hobsons Bay,Williamstown North,148
2021,Horsham,Brimpaen,1
2021,Horsham,Bungalally,18
2021,Horsham,Clear Lake,6
2021,Horsham,Dadswells Bridge,9
2021,Horsham,Dooen,13
2021,Horsham,Drung,3
2021,Horsham,Duchembegarra,8
2021,Horsham,Haven,28
2021,Horsham,Horsham,2222
2021,Horsham,Jung,12
2021,Horsham,Kalkee,5
2021,Horsham,Laharum,7
2021,Horsham,McKenzie Creek,7
2021,Horsham,Mitre,1
2021,Horsham,Mockinya,2
2021,Horsham,Murra Warra,4
2021,Horsham,Natimuk,12
2021,Horsham,Noradjuha,6
2021,Horsham,Pimpinio,19
2021,Horsham,Quantong,2
2021,Horsham,Riverside,27
2021,Horsham,St Helens Plains,2
2021,Horsham,Toolondo,2
2021,Horsham,Vectis,3
2021,Horsham,Wail,2
2021,Horsham,Wartook,2
2021,Horsham,Wonwondah,5
2021,Hume,Attwood,77
2021,Hume,Broadmeadows,2715
2021,Hume,Bulla,121
2021,Hume,Campbellfield,1043
2021,Hume,Clarkefield,2
2021,Hume,Coolaroo,633
2021,Hume,Craigieburn,3786
2021,Hume,Dallas,424
2021,Hume,Diggers Rest,64
2021,Hume,Fawkner,46
2021,Hume,Gladstone Park,365
2021,Hume,Greenvale,724
2021,Hume,Jacana,191
2021,Hume,Kalkallo,257
2021,Hume,Keilor,18
2021,Hume,Meadow Heights,1093
2021,Hume,Melbourne Airport,274
2021,Hume,Mickleham,906
2021,Hume,Oaklands Junction,21
2021,Hume,Roxburgh Park,1157
2021,Hume,Somerton,182
2021,Hume,Sunbury,2476
2021,Hume,Tullamarine,839
2021,Hume,Westmeadows,429
2021,Hume,Wildwood,37
2021,Hume,Yuroke,13
2021,Indigo,Allans Flat,1
2021,Indigo,Barnawartha,51
2021,Indigo,Beechworth,130
2021,Indigo,Brimin,18
2021,Indigo,Browns Plains,6
2021,Indigo,Bruarong,7
2021,Indigo,Carlyle,1
2021,Indigo,Chiltern,65
2021,Indigo,Chiltern Valley,8
2021,Indigo,Gooramadda,8
2021,Indigo,Huon,2
2021,Indigo,Indigo Valley,50
2021,Indigo,Kergunyah,4
2021,Indigo,Kiewa,1
2021,Indigo,Lilliput,1
2021,Indigo,Norong,11
2021,Indigo,Osbornes Flat,1
2021,Indigo,Rutherglen,103
2021,Indigo,Sandy Creek,18
2021,Indigo,Staghorn Flat,3
2021,Indigo,Stanley,4
2021,Indigo,Tangambalanga,33
2021,Indigo,Wahgunyah,56
2021,Indigo,Wooragee,3
2021,Indigo,Yackandandah,28
2021,Kingston,Aspendale,298
2021,Kingston,Aspendale Gardens,164
2021,Kingston,Bonbeach,259
2021,Kingston,Braeside,221
2021,Kingston,Carrum,348
2021,Kingston,Chelsea,546
2021,Kingston,Chelsea Heights,312
2021,Kingston,Cheltenham,1342
2021,Kingston,Clarinda,319
2021,Kingston,Clayton South,959
2021,Kingston,Dingley Village,323
2021,Kingston,Edithvale,180
2021,Kingston,Heatherton,161
2021,Kingston,Highett,380
2021,Kingston,Mentone,658
2021,Kingston,Moorabbin,1017
2021,Kingston,Moorabbin Airport,72
2021,Kingston,Mordialloc,802
2021,Kingston,Oakleigh South,96
2021,Kingston,Parkdale,480
2021,Kingston,Patterson Lakes,624
2021,Kingston,Waterways,46
2021,Knox,Bayswater,1116
2021,Knox,Boronia,1973
2021,Knox,Ferntree Gully,1674
2021,Knox,Knoxfield,505
2021,Knox,Lysterfield,206
2021,Knox,Rowville,1388
2021,Knox,Scoresby,479
2021,Knox,The Basin,268
2021,Knox,Upper Ferntree Gully,156
2021,Knox,Wantirna,715
2021,Knox,Wantirna South,1565
2021,Latrobe,Boolarra,59
2021,Latrobe,Boolarra South,2
2021,Latrobe,Budgeree,5
2021,Latrobe,Callignee,5
2021,Latrobe,Churchill,509
2021,Latrobe,Cowwarr,1
2021,Latrobe,Driffield,13
2021,Latrobe,Flynn,10
2021,Latrobe,Flynns Creek,1
2021,Latrobe,Glengarry,25
2021,Latrobe,Glengarry North,5
2021,Latrobe,Glengarry West,7
2021,Latrobe,Grand Ridge,2
2021,Latrobe,Hazelwood,20
2021,Latrobe,Hazelwood North,64
2021,Latrobe,Hazelwood South,7
2021,Latrobe,Hernes Oak,21
2021,Latrobe,Jeeralang,2
2021,Latrobe,Jeeralang Junction,10
2021,Latrobe,Maryvale,10
2021,Latrobe,Moe,1833
2021,Latrobe,Moe South,17
2021,Latrobe,Morwell,3807
2021,Latrobe,Narracan,1
2021,Latrobe,Newborough,664
2021,Latrobe,Tanjil South,18
2021,Latrobe,Toongabbie,23
2021,Latrobe,Traralgon,3672
2021,Latrobe,Traralgon East,143
2021,Latrobe,Traralgon South,20
2021,Latrobe,Tyers,31
2021,Latrobe,Yallourn,17
2021,Latrobe,Yallourn North,263
2021,Latrobe,Yinnar,34
2021,Latrobe,Yinnar South,22
2021,Loddon,Appin South,2
2021,Loddon,Arnold,2
2021,Loddon,Arnold West,1
2021,Loddon,Auchmore,1
2021,Loddon,Bears Lagoon,3
2021,Loddon,Boort,44
2021,Loddon,Borung,2
2021,Loddon,Brenanah,3
2021,Loddon,Bridgewater,23
2021,Loddon,Bridgewater On Loddon,26
2021,Loddon,Buckrabanyule,3
2021,Loddon,Burkes Flat,1
2021,Loddon,Calivil,7
2021,Loddon,Campbells Forest,1
2021,Loddon,Derby,4
2021,Loddon,Dingee,7
2021,Loddon,Dunolly,2
2021,Loddon,Durham Ox,2
2021,Loddon,Eastville,2
2021,Loddon,Eddington,1
2021,Loddon,Glenalbyn,10
2021,Loddon,Inglewood,54
2021,Loddon,Jarklin,2
2021,Loddon,Kingower,1
2021,Loddon,Korong Vale,18
2021,Loddon,Kurting,5
2021,Loddon,Laanecoorie,8
2021,Loddon,Leichardt,1
2021,Loddon,Llanelly,1
2021,Loddon,Logan,2
2021,Loddon,Macorna,1
2021,Loddon,Marong,2
2021,Loddon,Mitiamo,10
2021,Loddon,Moliagul,7
2021,Loddon,Mologa,9
2021,Loddon,Murphys Creek,2
2021,Loddon,Mysia,3
2021,Loddon,Newbridge,12
2021,Loddon,Pompapiel,1
2021,Loddon,Powlett Plains,2
2021,Loddon,Prairie,1
2021,Loddon,Pyramid Hill,53
2021,Loddon,Raywood,1
2021,Loddon,Rheola,4
2021,Loddon,Salisbury West,1
2021,Loddon,Serpentine,33
2021,Loddon,Shelbourne,6
2021,Loddon,Skinners Flat,4
2021,Loddon,Tarnagulla,7
2021,Loddon,Waanyarra,2
2021,Loddon,Wedderburn,128
2021,Loddon,Wehla,2
2021,Loddon,Woodstock On Loddon,3
2021,Loddon,Wychitella,2
2021,Loddon,Yando,2
2021,Loddon,Yarraberb,2
2021,Loddon,Yarrawalla,3
2021,Macedon Ranges,Ashbourne,5
2021,Macedon Ranges,Baynton,6
2021,Macedon Ranges,Benloch,2
2021,Macedon Ranges,Bolinda,5
2021,Macedon Ranges,Bullengarook,23
2021,Macedon Ranges,Cadello,3
2021,Macedon Ranges,Carlsruhe,27
2021,Macedon Ranges,Cherokee,1
2021,Macedon Ranges,Clarkefield,21
2021,Macedon Ranges,Cobaw,1
2021,Macedon Ranges,Darraweit Guim,10
2021,Macedon Ranges,Edgecombe,3
2021,Macedon Ranges,Gisborne,438
2021,Macedon Ranges,Gisborne South,55
2021,Macedon Ranges,Hesket,5
2021,Macedon Ranges,Kerrie,20
2021,Macedon Ranges,Kyneton,403
2021,Macedon Ranges,Kyneton South,1
2021,Macedon Ranges,Lancefield,145
2021,Macedon Ranges,Lauriston,6
2021,Macedon Ranges,Macedon,134
2021,Macedon Ranges,Malmsbury,45
2021,Macedon Ranges,Monegeetta,12
2021,Macedon Ranges,Mount Macedon,29
2021,Macedon Ranges,New Gisborne,115
2021,Macedon Ranges,Newham,21
2021,Macedon Ranges,Pastoria,1
2021,Macedon Ranges,Pastoria East,2
2021,Macedon Ranges,Pipers Creek,1
2021,Macedon Ranges,Riddells Creek,123
2021,Macedon Ranges,Rochford,2
2021,Macedon Ranges,Romsey,137
2021,Macedon Ranges,Springfield,5
2021,Macedon Ranges,Trentham East,2
2021,Macedon Ranges,Tylden,5
2021,Macedon Ranges,Woodend,207
2021,Macedon Ranges,Woodend North,7
2021,Manningham,Bulleen,485
2021,Manningham,Doncaster,1285
2021,Manningham,Doncaster East,872
2021,Manningham,Donvale,258
2021,Manningham,Nunawading,2
2021,Manningham,Park Orchards,85
2021,Manningham,Ringwood North,11
2021,Manningham,Templestowe,417
2021,Manningham,Templestowe Lower,437
2021,Manningham,Warrandyte,100
2021,Manningham,Warrandyte South,7
2021,Manningham,Wonga Park,55
2021,Mansfield,Ancona,3
2021,Mansfield,Barjarg,3
2021,Mansfield,Barwite,2
2021,Mansfield,Bonnie Doon,54
2021,Mansfield,Boorolite,7
2021,Mansfield,Bridge Creek,2
2021,Mansfield,Gaffneys Creek,6
2021,Mansfield,Goughs Bay,15
2021,Mansfield,Howes Creek,1
2021,Mansfield,Howqua,12
2021,Mansfield,Howqua Inlet,3
2021,Mansfield,Jamieson,33
2021,Mansfield,Kevington,5
2021,Mansfield,Lake Eildon,9
2021,Mansfield,Macs Cove,1
2021,Mansfield,Maindample,26
2021,Mansfield,Mansfield,236
2021,Mansfield,Merrijig,16
2021,Mansfield,Merton,13
2021,Mansfield,Mount Buller,1
2021,Mansfield,Mountain Bay,2
2021,Mansfield,Piries,5
2021,Mansfield,Tolmie,16
2021,Mansfield,Woodfield,3
2021,Mansfield,Woods Point,13
2021,Maribyrnong,Braybrook,1570
2021,Maribyrnong,Footscray,2688
2021,Maribyrnong,Kingsville,151
2021,Maribyrnong,Maidstone,977
2021,Maribyrnong,Maribyrnong,1345
2021,Maribyrnong,Seddon,213
2021,Maribyrnong,Tottenham,120
2021,Maribyrnong,West Footscray,800
2021,Maribyrnong,Yarraville,759
2021,Maroondah,Bayswater North,710
2021,Maroondah,Croydon,1933
2021,Maroondah,Croydon Hills,100
2021,Maroondah,Croydon North,224
2021,Maroondah,Croydon South,268
2021,Maroondah,Heathmont,288
2021,Maroondah,Kilsyth,112
2021,Maroondah,Kilsyth South,86
2021,Maroondah,Ringwood,2792
2021,Maroondah,Ringwood East,613
2021,Maroondah,Ringwood North,236
2021,Maroondah,Vermont,5
2021,Maroondah,Warranwood,73
2021,Melbourne,Carlton,2129
2021,Melbourne,Carlton North,41
2021,Melbourne,Docklands,3132
2021,Melbourne,East Melbourne,1068
2021,Melbourne,Flemington,143
2021,Melbourne,Kensington,640
2021,Melbourne,Melbourne,18021
2021,Melbourne,North Melbourne,1799
2021,Melbourne,Parkville,1160
2021,Melbourne,Port Melbourne,161
2021,Melbourne,South Wharf,185
2021,Melbourne,South Yarra,258
2021,Melbourne,Southbank,3497
2021,Melbourne,West Melbourne,1363
2021,Melton,Brookfield,553
2021,Melton,Burnside,206
2021,Melton,Burnside Heights,156
2021,Melton,Caroline Springs,1106
2021,Melton,Diggers Rest,293
2021,Melton,Exford,14
2021,Melton,Eynesbury,58
2021,Melton,Hillside,592
2021,Melton,Kurunjang,613
2021,Melton,Melton,1917
